JADO,hebraico,união - 1 Cr 5:14
JADOM,hebraico,governam; julga ou habita - Ne 3:7
JADUA,hebraico,conhecido - Ne 10:21
JAIEL,hebrico,cabra montêsa; dilatado - Jz 4:17
JAELA,hebraico,escondido - Gn 36:5
JAERA,hebraico,mel - 1 Cr 9:42
JAFÉ,hebraico,beleza; engrandecido - Gn 10:21
JAFETE,hebraico,engrandecido - Gn 9:18
JAFIA,hebraico,brilhando - Js 10:15
JAFIETI,hebraico,será libertado pelo Senhor - Js 16:3
JAFLETE,hebraico,que o livre; será libertado - 1 Cr 7:32,Js 16:3
JAFÓ,hebraico,belo; alto - Js 19:46
JAGUR,hebraico,hospedaria; alojamento - Js 15:21
JAIEL,hebraico,feito por Deus - Ed 10:21
JAION,hebraico,morando; obstinado - 1 Cr 4:1
JAIR,hebraico,ele iluminará; ele pode reconduzir; ele levanta - Dt 3:14
JAIRO,grego,forma grega de Jair; difundidor de luz - Mt 9:18
JALALIEL,hebraico,ele louvará a Deus - 1 Cr 4:16
JALÃO,hebraico,escondido - Gn 36:5
JALEEL,hebraico,Deus aflige - Gn 46:14
JALOM,hebraico,obstinado - 1 Cr 4:17
JAMAI,hebraico,robusto - 1 Cr 7:2
JAMAL,hebraico,robusto - 1 Cr 7:2
JAMBRES,hebraico,oponente - 2 Tm 3:8
JAMIM,hebraico,mão direita; prosperidade - Gn 46:10
JANA,hebraico,ele que fala - Lc 3:24
JANES,hebraico,aquele que fala - 2 Tm 3:8
JANIA,latim,referente ao deus Jano - Mac 5:58
JANIM,hebraico,sono - Js 15:53
JANLEQUE,hebraico,que eleja rei - 1 Cr 4:34
JANOA,hebraico,descanso - Js 16:6
JANRA,hebraico,ele rebelara; se exaltara - 1 Cr 7:36
JANUM,hebraico,sono Js 15:53
JAQUE,hebraico,piedoso (pio; temente a Deus) - Pv 30:1
JAQUIM,hebraico,Ele estabelece; se levanta - Gn 46:10
JARA,hebraico,o Senhor adornará - 1 Cr 9:42
JARAFEL,hebraico,Deus restaurará - Js 18:27
JAREBE,hebraico,contencioso - Os 5:13
JAREDE,hebraico,descida - Gn 5:15
JARIBE,hebraico,contendedor; adversário; ele luta - 1 Cr 4:24
JARIM,hebraico,florestas - Js 15:10
JARMUTE,hebraico,altura - Js 15:35
JAROA,hebraico,lua; mês - 1 Cr 5:14
JARPEL,hebraico,Deus restaurará - Js 18:27
JASA,hebraico,lugar aberto - Jr 48:21
JASÃO,grego,saudável - At 17:6
JASÉIAS,hebraico,Jeová ve - Ed 10:21
JASEM,hebraico,dormindo; brilhando - 1 Sm 23:32
JASER,hebraico,reto; justo - 1 Cr 2:18
JASERA,hebraico,ele pode reconduzir - 1 Cr 11:47
JASHAR,hebraico,reto - 1 Sm 1:18
JASIEL,hebraico,feito por Deus - 1 Cr 11:47
JASOBEÃO,hebraico,que o povo se volte para Deus - 1 Cr 11:11
JASOM,grego,saudável - At 17:6
JASSOM,grego,saudável - At 17:6
JASUBE,hebraico,Ele volta - Ed 10:29
JASUBILÉM,hebraico,pão que volta - 1 Cr 4:22
JATANAEL,hebraico,ele será dado por Deus - 1 Cr 26:2
JATER,hebraico,proeminente; alto - Js 15:48
JATIR,hebraico,proeminente; alto excelência - Js 15:48
JATNIEL,hebraico,Deus concede; Deus confere dons - 1 Cr 26:2
JAVA,hebraico,barro; jovem - Gn 10:2
JAVAÉ,hebraico,barro; jovem - Gn 10:22
JAZANÍAS,hebraico,Jeová ouve - 2 Rs 25:23
JAZER,hebraico,serviçal; o Senhor ajudará - Nm 32:1
JAZERA,hebraico,ele pode reconduzir - 1 Cr 9:12
JAZIEL,hebraico,Deus distribui - 1 Cr 15:18
JAZIZ,hebraico,ele brilhará; trará abundância - 1 Cr 27:31
JEALELEL,hebraico,Ele louva a Deus - 1 Cr 4:16
JEARIM,hebraico,floresta - Js 15:10
JEATERAI,hebraico,ele abundará no Senhor - 1 Cr 6:21
JEBAAR,hebraico,o Senhor escolherá - 2 Sm 5:15
JEBANÍAS,hebraico,Ele será edificado pelo Senhor - 1 Cr 9:8
JEBLEA,hebraico,quem devorara o povo - Jz 25:2
JEBEQUIAS,hebraico,Jeová abençoa - Is 8:2
JEBNEEL,hebraico,Deus edificara - Js 15:11
JEBSAM,hebraico,ele cheirara agradavelmente - 1 Cr 7:2
JEBUS,hebraico,lugar que é pisado - Js 18:28
JEBUSEUS,hebraico,habitantes de Jebus - Jz 19:10
JECABZEEL,hebraico,Deus ajudou - Ne 11:25
JECABNEEL,hebraico,Deus traz junto - Js 15:21
JECABZEL,hebraico,Deus ajudou - Ne 11:25
JECALZEEL,hebraico,Deus ajuntou - Ne 11:25
JECAMEÃO,hebraico,reunião de gente - 1 Cr 23:19
JECAMÍAS,hebraico,Jeová estabelecerá - 1 Cr 2:41
JECELÍAS,hebraico,Jeová prevaleceu - 2 Rs 15:2
JECOLIA,hebraico,Jeová prevaleceu - 2 Rs 15:2
JECONÍAS,hebraico,Jeová é firme - 1 Cr 3:16
JECUTIEL,hebraico,reverência à Deus - 1 Cr 4:18
JEDAÍAS,hebraico,Jeová julga - 1 Cr 4:36
JEDIAEL,hebraico,conhecido de Deus - 1 Cr 7:6
JEDIAS,hebraico,moveu-se; Jeová expira alegremente; alegra pelo Senhor; Deus fortalece - 1 Cr 27:30
JEDIDA,hebraico,amado - 2 Rs 22:11
JEDIDÍAS,hebraico,querido de Jeová - 2 Rs 22:1
JEDIEL,hebraico,conhecido de Deus - 1 Cr 7:6
JEDIDJA,hebraico,amado de Jeová - 2 Sm 12:25
JEDUTUM,hebraico,louvor - 1 Cr 16:41
JEEZER,hebraico,pai de ajuda - Nm 26:30
JEEQUIEL,hebraico,Deus fortalece - 1 Cr 24:16
JEFONÉ,hebraico,será separado - Nm 13:6
JEFTÁ,hebraico,Deus abre; libertador - Jz 11:3
JEFTÉ,hebraico,Deus abre; libertador - Jz 11:3
JEGFAR-SAADUTA,aramaico; monte de testemunho - Gn 31:47
JEGDALÍAS,hebraico,o Senhor engrandecerá - Jr 35:4
JEGADALÍAS,hebraico,o Senhor engrandecerá - Jr 35:4
JEÍAS,hebraico,que vive no Senhor - 1 Cr 15:24
JEÍAS,hebraico,Jeová vive - 1 Cr 15:24
JEIEL,hebraico,Deus consola; tesouro divino; Deus vive - 1 Cr 5:7
JEIZQUIAS,hebraico,Jeová fortalece - 1 Cr 28:12
JELEL,hebraico,escondido por Deus - 1 Cr 5:7
JEMMA,hebraico,alguém retém - 1 Cr 7:35
JEMAI,hebraico,robusto - 1 Cr 7:2
JEMINA,hebraico,pombo - Jo 42:14
JEMMEA,hebraico,alguém retém; estorva - 1 Cr 7:35
JEMUEL,hebraico,luz de Deus; que Deus deseja - Gn 46:10
JEOACAZ,hebraico,Jeová assegura - 2 Rs 23:24
JEOAQUIM,hebraico,Jeová estabeleceu - 2 Rs 23:35
JEOÁS,hebraico,Jeová é forte - 2 Rs 13:10
JEOADA,hebraico,Jeová embelezou - 1 Cr 8:36
JEOIADA,hebraico,Jeová conhece - 2 Sm 8:18
JEOIARIBE,hebraico,Jeová roga - 1 Cr 4:7
JEOIRIGE,hebraico,Jeová contenderá - 1 Cr 24:7
JEORÃO,hebraico,Jeová é exaltado - 1 Rs 22:51
JEOSAFÁ,hebraico,Jeová julga - 1 Rs 15:24
JEOSEBÁ,hebraico,Jeová é juramento - 2 Rs 11:2
JEOVÁ,hebraico,Senhor - Ex 3:14,e Ex 6:2
JEOVÁ-ADOM,hebraico,Deus Senhor - Ne 10:29
JEOVÁ-HOSSENU,hebraico,o Senhor; nosso Deus - Ne 10:29
JEOVÁ-JIRÉ,hebraico,Deus proverá - Gn 22:14
JEOVÁ-MAQUEDE,hebraico,o Senhor fere - Ez 7:9
JEOVÁ-MEQUEDESH,hebraico,o Senhor que santifica - Ex 31:13
JEOVÁ-MIKADESKIM,hebraico,o Senhor que vos santifica - Ex 31:13
JEOVÁ-NISSI,hebraico,o Senhor é a minha bandeira - Ex 17:15
JEOVÁ-RAFÁ,hebraico,o Senhor é o que sara - Ex 15:26
JEOVÁ-SABAOTE,hebraico,o Senhor dos exércitos - 1 Sm 1:3-40
JEOVÁ-SAMÁ,hebraico,o Senhor está aqui - Ez 48:35
JEOVÁ-SHALOM,hebraico,o Senhor é a nossa  paz - Jz 6:24
JEOVÁ-TSIDQUENU,hebraico,o Senhor justiça nossa - Jr 23:6
JEOZABATE,hebraico,o Senhor deu - 1 Cr 26:4
JEOZADABE,hebraico,o Senhor deu - 1 Cr 26:4
JEOZADAQUE,hebraico,Jeová é justo - 1 Cr 6:15
JERÁ,hebraico,mês; lua - Gn 10:26
JERAMEEL,hebraico,Deus tenha compaixão; Deus é compassivo - 1 Cr 2:9
JERÃO,hebraico,ele obterá misericórdia - 1 Sm 1:1
JEREBAÃO,hebraico,que pleiteia pelo povo - 1 Rs 11:29
JEREDE,hebraico,descendente - Gn 5:18
JEREMAI,hebraico,alto - Ed 10:33
JEREMOTE,hebraico,alto - Ed 10:29
JEREMIAS,hebraico,Jeová estabelece - Jr 1:1
JERESIAS,hebraico,será nutrido pelo Senhor - 1 Cr 11:47
JERIAS,hebraico,Jeová ve - 1 Cr 23:19
JERIBAL,hebraico,contencioso - 1 Cr 11:46
JERICÓ,hebraico,lugar de fragância; de suave odor - Dt 34:3
JERIEL,hebraico,achado por Deus - 1 Cr 7:2
JERIMOTE,hebraico,elevações; altura - 1 Cr 7:7
JERIOTE,hebraico,cortinas - 1 Cr 2:18
JERIANI,hebraico,Jeová ve - 1 Cr 23:19
JERMAL,hebraico,alto - Ed 10:33
JEROÃO,hebraico,alcançou misericórdia - 1 Sm 1:1
JEROBOÃO,hebraico,o povo tornou-se numeroso - 1 Rs 11:26
JEROM,hebraico,grande reverência - Js 19:38
JERÔMINA,grego,nome sagrado - 2 Mac 12:2
JERÔMINO,grego,nome sagrado - 2 Mac 12:2
JERSA,hebraico,lua crescente - 1 Cr 2:34
JERSÍAS,hebraico,Jeová nutre - 1 Cr 8:27
JERUBAAL,hebraico,que Baal por si mesmo contenda - Jz 7:1
JERUBESETE,hebraico,que a vergonha combata - 2 Sm 11:21
JERUEL,hebraico,fundado por Deus; adorado por Deus - 1 Cr 20:16
JERUSA,hebraico,possuída; possessão - 2 Rs 15:33
JERUSALÉM,hebraico,habitação de paz; habitação segura - Js 10:1
JESAÍAS,hebraico,Jeová é opulento; salvação de Jeová - 1 cr 25:3
JESANA,hebraico,velho - 2 Cr 13:19
JESARELA,hebraico,integro - 1 Cr 25:14
JESBOQUE,hebraico,ele ficará - Gn 25:2
JESBÃO,hebraico,ele voltará entre o povo - 1 Cr 11:11
JESCA,hebraico,Ele verá - Gn 11:29
JESFA,hebraico,calvo - 1 Cr 4:18
JESEBEABE,hebraico,habitação paternal - 1 Cr 24:13
JESÉIAS,hebraico,Jeová vê - Ed 10:31
JESER,hebraico,justiça; retidão - 1 Cr 2:18
JESI,hebraico,salvação - 1 Cr 4:20
JESIÃO,hebraico,antigo do Senhor - 1 Cr 5:14
JESÍAS,hebraico,Jeová abandona - Ed 10:31
JESIMIEL,hebraico,Deus estabelece; ergue - 1 Cr 4:36
JESIMON,hebraico,deserto - 1 Sm 23:19
JESISAI,hebraico,que pertence a um velho - 1 Cr 5:14
JESOAÍAS,hebraico,Jeová humilha - 1 Cr 4:36
JESONÍAS,hebraico,Jeová ouve - 2 Rs 25:23
JESSI,hebraico,dádiva; riqueza - 1 Sm 16:1
JESUA,hebraico,Jeová é salvação - 1 Cr 24:11
JESUI,hebraico,igual - 1 Sm 14:49
JESUL,hebraico,igual - 1 Nm 26:44
JESUS,grego,Salvador | hebreu: Josué - Mt 1:21
JESURUM,hebraico,amado; reto - Dt 32:15
JETE,hebraico,fortalecedor; sujeição - Gn 36:40
JÉTER,hebraico,abundância; eminência; excelência - Jz 8:20
JETETE,hebraico,fortalecedor; sujeição - Gn 36:40
JETRÁ,hebraico,abundância - 2 Sm 17:25
JETRÃO,hebraico,exaltado - 2 Sm 3:5
JETRO,hebraico,excelência; sua excelência - Ex 3:1
JETIAS,hebraico,Ele exaltará - 2 Sm 17:25
JETUR,hebraico,nômade - Gn 25:15
JEÚ,hebraico,Ele é Jeová - 1 Cr 2:38
JEUBA,hebraico,escondido - 1 Cr 7:34
JEDUCAL,hebraico,Jeová é capaz - Jr 37:3
JEÚDE,hebraico,louvor - Js 19:45
JEUDI,hebraico,judeu; louvor do Senhor - Jr 36:14
JEUEL,hebraico,tesouro de Deus - 1 Cr 9:6
JEÚS,hebraico,apressado; conselheiro - Gn 36:5
JEUZ,hebraico,ele aconselha; conselheiro - 1 Cr 8:10
JEZABEL,hebraico,casta; um montão de lixo - 1 Rs 16:31
JEZANIAS,hebraico,Jeová ouve - 2 Rs 25:23
JAZEL,hebraico,Deus distribui - Gn 6:24
JAZEEL,hebraico,Deus distribui - Gn 6:24
JEZATA,hebraico,branco - Et 9:9
JEZER,hebraico,formação; pai de ajuda - Nm 26:30
JEZIAS,hebraico,Jeová exulta - Ed 10:25
JEZIEL,hebraico,assembléia de Deus - 1 Cr 12:3
JEZOAR,hebraico,alvura - 1 Cr 4:7
JERAÍAS,hebraico,Jeová ilumina - Ne 12:42
JEZREEL,hebraico,Deus semeia - Js 19:18
JEZONÍAS,hebraico,Deus ouve - 2 Rs 25:23
JIDIAFE,hebraico,ele chorará - Gn 22:22
JIDLAFE,hebraico,ele chorará - Gn 22:22
JIFEA,hebraico,ele abrirá - Js 15:43
JIGDALÍAS,hebraico,Jeová é grande - Jr 35:4
JIGEAL,hebraico,Ele remirá - 1 Cr 3:22
JIM,hebraico,ruínas - Js 15:29
JIMNA,hebraico,prosperidade - Nm 26:44
JISBAQUE,hebraico,abandonado - Gn 25:2
JITREÃO,hebraico,exaltado - 2 Sm 3:5
JIZAR,hebraico,brilho; azeite - Nm 16:1
JÓ,hebraico,voltando sempre para Deus; hostilizado; isto é o que suporta as adversidades - Gn 46:13
JOÁ,hebraico,Jeová é irmão - 1 Cr 26:4
JOABE,hebraico,Jeová é pai - 1 Sm 26:6
JOACAZ,hebraico,Jeová apoderou-se; Jeová deitou a mão - 1 Cr 34:8
JOADA,grego,Senhor do prazer | hebraico: Jeová apoderou-se - 1 Rs 14:2
JOADEM,hebraico,Jeová apoderou-se - 1 Rs 14:2
JOANÃ,hebraico,Jeová tem sido gracioso - 1 Cr 3:15 e Mt 3:4
JOÃO,hebraico,graça; favor de Deus - Mt 3:4
JOÃO BATISTA,,Deus tem misericórdia - Mc 1:4
JOÃO MARCOS,junção de dois nomes João-Jeová, tem sido agraciado; Marcos = martelo grande - At 12:12
JOAQUIM,hebraico,Jeová estabeleceu; Jeová tem levantado - 2 Rs 24:8
JOÁS,hebraico,Jeová é forte - Jz 6:11
JOBABE,hebraico,aclamar; tocar trombeta; rugir - Gn 10:29
JOCBEÃO,hebraico,possuído pelo povo - Js 15:56
JOCMEÃO,hebraico,o povo vem junto - 1 Cr 6:68
JOCNEÃO,hebraico,o povo que possua - Js 12:22
JOCOEÁ,hebraico,elevado - Nm 32:35
JOCSÃ,hebraico,caçador - Gn 25:2
JOCTÃ,hebraico,pequeno - Gn 10:26
JOCTEEL,hebraico,sujeito a Deus - Js 15:38
JODÃ,hebraico,sábio - Lc 3:26
JODE,10ª letra do alfabeto hebraico,sábio - Sl 119:73
JOEDE,hebraico,Jeová é testemunho - Ne 11:7
JOEL,hebraico,Jeová é Deus - 1 Sm 8:2
JOELA,hebraico,ajude-se - 1 Cr 12:7
JOEZER,hebraico,Jeová é auxílio - 1 Cr 12:6
JOGLI,hebraico,levado para exílio; para o cativeiro - Nm 34:22
JOIADA,hebraico,Jeová conhece - 2 Sm 8:18
JOAQUIM,hebraico,Jeová estabelece - Ne 12:10
JOIARI,hebraico,Jeová defende - 1 Cr 24:7
JOIRIBE,hebraico,Jeová roga - 1 Cr 24:7
JOJADA,hebraico,Jeová conhece - 2 Cr 22:11
JONA,hebraico,Jeová tem sido gracioso - Lc 3:30
JONADABE,hebraico,Jeová é generoso - 2 Sm 13:3
JONAS,hebraico,pomba - Jn 1:1
JÔNATAS,hebraico,Jeová nos deu, dádiva de Deus - 1 Sm 14:49
JOPE,hebraico,beleza - Js 19:46
JOQUEBEDE,hebraico,Jeová é glória; Jeová é grande - Ex 6:20
JOQUIM,hebraico,o Senhor tem levantado - 1 Cr 4:22
JORÃ,hebraico,a primeira chuva - Ed 2:18
JORAI,hebraico,ele será edificado pelo Senhor - 1 Cr 5:13
JORÃO,hebraico,Jeová é exaltado; sublime - 2 Rs 8:16
JORDÃO,hebraico,o que desce; o que corre - Gn 13:10
JORIM,hebraico,o Senhor exalta - Lc 3:29
JORQUEÃO,hebraico,expansão - 1 Cr 2:44
JOSA,hebraico,retidão - 1 Cr 4:34
JOSABE-BASSEBETE,hebraico,apaziguador - 2 Sm 23:8
JOSAFÁ,hebraico,Jeová julga - 1 Rs 15:24
JOSAVÍAS,hebraico,Jeová fez justiça - 1 Cr 11:46
JOSBECASA,,lugar de firmeza - 1 Cr 25:4
JOSÉ,hebraico,Ele acrescenta - Gn 35:24
JOSIAS,hebraico,curado por Jeová; Jeová  - 2 Rs 21:24
JOSIBÍAS,hebraico,Jeová concede abrigo - 1 Cr 4:35
JOSIFIAS,hebraico,Jeová dadá aumento - Ed 8:10
JOSUÉ,hebraico,Jeová é salvação | grego: Jesus - Nm 13:16
JOTÃO,hebraico,Jeová é perfeição; reto - Jz 9:5
JOTBÁ,hebraico,agrade; bondade - Nm 33:33
JOZABADE,hebraico,Jeová concedeu; Jeová doador - 1 Cr 12:4
JOZACAR,hebraico,o Senhor se lembrou - 2 Rs 12:21
JOZADAQUE,hebraico,Jeová é justo - 1 Cr 26:4
JOZONIAS,hebraico,Ele será ouvido do Senhor - 2 Rs 25:23
JUBAL,hebraico,torrente; região úmida; música - Gn 4:21
JUBILEU,hebraico,sonido de trombeta - Lc 25:12
JUCAL,hebraico,capaz - Jr 37:3
JUDÁ,hebraico,louvor; louvado - Gn 29:35
JUDAS,hebraico,forma grega da palavra hebraica Judá; louvor - Mt 10:4
JUDAS ISCARIOTES,Judas de Cariote - Mt 26:14
JUDAS-MACABEU,hebraico,associação de dois nomes Judas (louvor); Macabeu (martelo) - 1 Mac 2:4
JUDAS O ZELOTE,hebraico,Judas o Zeloso - Jo 7:5
JUDÉIA,latim,terra dos judeus - At 1:8
JUDITE,hebraico,digno de louvor - Gn 26:34
JUDI,hebraico,louvor do Senhor - Js 36:45
JUÍZES,livro da Bíblia que narra o período dos juízes.,
JULIA,latim,macia; feminino de Julio - Rm 16:15
JULIO,latim,macio; grego; de cabelos macio - At 27:1
JUNCO,hebraico,gome; papiro - Ex 2:3
JUNIAS,grego,moça jovem - Rm 16:7
JÚPITER,grego,céu limpo; pai de ajuda - At 19:35
JUSABE-HESEDE,hebraico,voltou a misericórdia; regresso da bondade - 1 Cr 3:20
JUSTO,latim,reto; lícito; perfeito; moderado - At 1:23
JUTA,hebraico,estendido - Js 15:55
JUTA,hebraico,extenso; inclinado - Js 15:55
KABZEEL,hebraico,Deus ajuntou - Js 15:21
KADMIEL,hebraico,eternidade de Deus - Ne 7:43
KALEI,hebraico,pouco estimado; Deus é luz - Ne 12:20
KEILA,hebraico,fortaleza - Js 15:44
KEMUEL,hebraico,congregação de Deus - Gn 22:21
KEREM-HAPUQUE,hebraico,brilho de cores - Jo 42:14
KÉSIA,hebraico,canela - Jo 42:14
KETURA,hebraico,incenso; perfume - Gn 25:1
KIR,hebraico,um muro; fortaleza - Am 9:7
KOLAÍAS,hebraico,a voz do Senhor - Ne 11:7
LAADA,hebraico,posto em ordem - 1 Cr 7:26
LAADE,hebraico,opressão - 1 Cr 4:2
LAAI-ROI,hebraico,poço do que vive - Gn 24:62
LAAMA,hebraico,lugar de luz - Js 15:40
LAAMAS,hebraico,lugar de luz - Js 15:40
LABÃ,hebraico,branco,limpo - Gn 24:29
LABÃO,hebraico,branco,limpo - Gn 24:29
LACUM,hebraico,obstrução - Js 19:33
LADA,hebraico,ordem - 1 Cr 4:21
LADA,hebraico,bem ordenado - 1 Cr 7:26
LAEL,hebraico,consagrado à Deus - Nm 3:24
LAGO DE GENESARÉ,hebraico,mar de Quinerete; Galiléia,harpa - Jo 21:1
LAÍS,hebraico,leão; forte; grego; democrática - Jz 18:7
LÂMEDE,20ª letra do alfabeto, - Sl 119:89
LAMENTAÇÕES,livro de Jeremias,sentimento de tristeza
LAMEQUE,hebraico,poderoso; moço forte - Gn 4:18
LAMI,hebraico,guerreiro comedor - 1 Cr 20:5-42
LAMIA,hebraico,fantasma; chacais - Lm 4:3
LAODICÉIA,grego,que pertence a Laodice; justiça do povo;  povo justo - Cl 4:16
 LAPIDOTE,hebraico,tochas; archotes - Jz 4:4
LAQUIS,hebraico,difícil de tomar; tenaz - Is 15:39
LARMUTE,hebraico,altura - Js 10:3
LASA,hebraico,fenda - Gn 10:19
LASAROM,hebraico,que pertence a Sarom; planície - Js 12:18
LASSAROM,hebraico,que pertence a Sarom; planície - Js 12:18
LASCA,latim,país pedregoso - As 10:7
LASÉIA,latim,país pedregoso - At 27:8
LASTENES,hebraico,fortíssimo - 1 Mac 11:31
LATUSIM,hebraico,marteladores - Gn 25:3
LÁZARO,,forma grega de Eleazar; Deus ajudou - Lc 16:20
LEABIM,hebraico,chamas; calor ardente - Gn 10:13
LEÃO,hebraico,soberba - 2 Rs 17:25
LEBANA,hebraico,branca - Ed 2:45
LEBAOTE,hebraico,leoa - Js 15:32
LEBE-AMAI,hebraico,caldeu - Jr 5:11
LEBEU,hebraico,forte de coração - Mt 10:3
LEBNA,hebraico,alvura - Nm 33:20
LEBONA,hebraico,incenso - Jz 21:19
LECA,hebraico,jornada - 1 Cr 4:21
LECI,hebraico,instruído - 1 Cr 4:21
LEÍ,hebraico,queixada - Jz 15:9
LÉIA,hebraico,vaca brava; anglo-saxão; igual abrigo - Gn 29:16
LEILA,hebraico,fortaleza; castelo; o mesmo que Abiqueila - 1 Cr 4:19
LEMUEL,hebraico,dedicado à Deus - Pv 31:1
LEQUIS,hebraico,queixo - Js 15:9
LESEM,hebraico,pedra preciosa; fortaleza - Js 19:47
LEET,hebraico,ávido - 1 Cr 23:10
LETUSIM,hebraico,marteladores - Gn 25:3
LEUTUMIM,hebraico,povos e nações - Gn 25:3
LEVI,hebraico,associado; úmido; adesão - Gn 29:34
LEVIATÃ,hebraico,ferida em espiral; dragão dos mares - Jo 41:1
LEVÍTICO,3º livro da Bíblia,referente aos levitas e leis
LEZA,hebraico,furado - Gn 10:19
LIA,hebraico,vaca brava - Gn 29:16
LIBANA,hebraico,alvura - Nm 33:20
LÍBANO,hebraico,muito branco - Os 14:5
LÍBIA,hebraico,preto; coração do mar - At 2:10
LIBNA,hebraico,branco puro - Nm 33:20
LIBBNI,hebraico,branco puro - 1 Cr 6:17
LICAÔNIA,que pertence ao rei Licaom - At 13:51
LICIA,que pertence a Licus; dissolvendo - At 27:5
LICIO,grego,ave - At 27:5
LIDA,grego,natividade - At 9:32
LIDIA,latim,da palavra Lidos; seu fundador - At 16:14
LINO,latim,rédeas | grego: de cabelos loiros - 2 Tm 4:21
LILITE,hebraico,fantasma - Is 34:14
LIQUI,hebraico,erudito; notável pelo saber | grego: sedução - 1 Cr 7:19
LISANIAS,latim,tristeza que termina - Lc 3:1
LÍSIAS,latim,dispersando | grego: o que volta; o que libera - At 23:28
LISTRA,latim,tem margens o que derrete - At 16:1
LITOSTROTOS,hebraico,pavimento - Jo 19:13
LIVRO DOS JUSTOS,hebraicos,lugar aberto  - 1 Sm 1:18
LÓ,hebraico,mirra; véu - Gn 11:31
LO-AMI,hebraico,não meu povo - Os 1:9
LOBNA,hebraico,branco; transparente - Ex 6:17
LO-DEBAR,hebraico,sem pasto - 2 Sm 9:4
LO-RUAMA,desfavorecida; não considerada - Os 1:6
LODE,hebraico,contenda - 1 Cr 8:12
LOIDE,hebraico,melhor; superior - 2 Tm 1:5
LOTA,hebraico,cobertura - Gn 36:20
LOUVOR,hebraico,elogio - Lv 22:29
LUBIM,hebraico,moradores em lugar sedento - Gn 10:13
LUCAS,latim,luminoso - Cl 14:14
LUCIO,latim,- At 13:1
LÚCIFER,latim,glorioso; luzente; portador; estrela da manhã. É o símbolo de satanás - Is 14:12
LUDE,hebraico,curvado - Gn 10:22
LUDIM,hebraico,descendentes de Lude - Gn 10:13
LUITE,hebraico,feito de pranchões - Is 15:5
LUZ,hebraico,amendoeira - Gn 28:19
LUZA,hebraico,amendoeira - Gn 28:19
LYCIA,hebraico,dissolvendo - At 27:5
MAACA,hebraico,o preço; depressão - Gn 22:24
MAACATE,aramaico,casa de opressão - 2 Sm 20:14
MAADAI,hebraico,inconstante; ornamento do Senhor - Ed 10:34
MAADIAS,hebraico,ornamento de Jeová - Ne 12:5
MAAI,hebraico,compaixão - Ne 12:36
MAALA,hebraico,cântico - Nm 26:33
MAALA,hebraico,doença - Nm 26:33
MAALATE,hebraico,doença; ansiedade - Gn 28:9
MAALALEL,hebraico,louvor a Deus - Gn 5:12
MAALI,hebraico,enfermidade; doença - Ex 6:19
MAANAIM,hebraico,dois acampamentos; dois campos; dois exércitos - Gn 32:2
MAANE-DÃ,hebraico,acampamento de Dã - Jz 13:25
MAASIAS,hebraico,refúgio - Ed 10:18
MAATE,hebraico,presa; instrumento de presa  - 1 Cr 6:35
MAAZ,hebraico,ira; conselheiro - 1 Cr 2:27
MAARAI,hebraico,impetuosidade do Senhor - 2 Sm 23:28
MAARATE,hebraico,lugar sem árvores - Js 15:59
MAARI,hebraico,impetuoso - 2 Sm 23:28
MAASAI,hebraico,obra do Senhor - 1 Cr 9:12
MAASÉIAS,hebraico,refúgio - Ed 10:18
MAASIAI,hebraico,obra do Senhor - 1 Cr 9:12
MAAZIAZ,hebraico,consolação de Jeová - 1 Cr 24:18
MAAZIOTE,hebraico,visão; expectativa - 1 Cr 25:4
MABSAR,hebraico,defesa - Gn 36:42
MACABEUS,hebraico,martelo - livro apócrifo
MACAZ,hebraico,fim - 1 Rs 4:9
MACBANAI,hebraico,coberto com capote - 1 Cr 12:13
MACBENA,hebraico,capote; laço - 1 Cr 2:49
MACEDA,hebraico,lugar de pastores - Js 10:10
MACEDONIA,hebraico,adoração;elevação | grego: eminente - At 16:9
MACENIAS,hebraico,posse do Senhor - 1 Cr 15:18
MACELOTE,hebraico,varas - 1 Cr 8:32
MACLA,hebraico,pisando - Gn 22:24
MACNADEBAL,hebraico,que há como a liberdade do Senhor - Ed 10:40
MACPELA,hebraico,caverna dupla; duplicação - Gn 23:19
MACQUI,hebraico,diminuição - Nm 13:15
MACTES,hebraico,cavidade - Sf 1:11
MACU,hebraico,diminuição - Nm 13:15
MADAI,hebraico,meio - Gn 10:2
MADALENA,hebraico,de Magdala; torre magnificada - Lc 8:2
MADIAS,ornamento do Senhor - Ne 12:5 e Ba 3:23
MADNAMA,hebraico,monturo - Js 15:31
MADMEM,hebraico,monturo - Jr 48:2
MADMENA,hebraico,monturo - Is 10:31
MADOM,hebraico,contenda; luta - Js 11:1
MAELI,hebraico,doença - Nm 3:20
MAER-SALAL-HAS-BAZ,hebraico,rápido; despojo; presa; segura - Is 8:1
MAGADA,hebraico,magnificante - Mt 15:39
MAGBIS,hebraico,congregação - Ed 2:30
MAGDALA,hebraico,torre; cidade das torres - Mt 15:39
MAGDIEL,hebraico,honra divina - Gn 36:43
MAGEDOM,hebraico,magnificante - Mt 15:39
MAGOGUE,hebraico,expansão; extensão - Ez 38:2
MAGOR-MESSABIDA,hebraico,terror por todos os lados - Jr 20:3
MAGOR-MESSABIDE,hebraico,terror por todos os lados - Jr 20:3
MAGPIAS,hebraico,matador de mariposas - Ne:10:20
